date,Rt,Rt_lower,Rt_upper
03/07/2020,0.769717982829227,0.611973195094252,0.952498794920511
04/07/2020,0.794715224569445,0.631847541592011,0.983431997944269
05/07/2020,0.843502944789067,0.671641800629521,1.04245597458228
06/07/2020,0.837689404074421,0.662909191398305,1.04079577960926
07/07/2020,0.847443244077154,0.668433758179836,1.05588597463801
08/07/2020,0.879584147491701,0.69378538498297,1.09593246667722
09/07/2020,0.872930429417546,0.684979073977089,1.09248608865715
10/07/2020,0.911999391093784,0.716899589687544,1.13965769976773
11/07/2020,0.845730500658288,0.656078365297433,1.06884011358324
12/07/2020,0.881426933213392,0.685152769655159,1.11204029210342
13/07/2020,0.909704649711509,0.707133667955571,1.14771648820052
14/07/2020,0.977225807497064,0.764027776835946,1.22683359343682
15/07/2020,0.995555260177284,0.778358355167434,1.24984484439324
16/07/2020,1.03267345424936,0.810327699178078,1.29240698327555
17/07/2020,1.06352125118453,0.837451750614575,1.32703661545284
18/07/2020,1.26122559014131,1.01407267355778,1.54561771327842
19/07/2020,1.34824296179465,1.09464753183712,1.63828524951014
20/07/2020,1.33608917311049,1.08957374512761,1.6172596771019
21/07/2020,1.08907256177695,0.874504681000425,1.33617168426599
22/07/2020,1.15627128544883,0.939844781360787,1.40362860913981
23/07/2020,1.2668518279596,1.04243874138765,1.52137914961577
24/07/2020,1.44888963860858,1.21192851624681,1.71489959342643
25/07/2020,1.34425329112222,1.12276777477191,1.59311847513797
26/07/2020,1.23696123667845,1.03238736298586,1.46693144200256
27/07/2020,1.22878968325506,1.03071982253457,1.45074754110832
28/07/2020,1.43796440003622,1.2275814826301,1.67111652251524
29/07/2020,1.47648715839377,1.26880751741236,1.70568348037653
30/07/2020,1.33063584383594,1.14141478215425,1.53969976437244
31/07/2020,1.10651677283314,0.941200139586001,1.29014698041604
01/08/2020,1.08239673609592,0.923099553772237,1.25904753968279
02/08/2020,1.1143860515866,0.954586147172269,1.29109948782971
03/08/2020,1.11807843706607,0.959521216022481,1.29321227023787
04/08/2020,1.11807843706607,0.959521216022481,1.29321227023787
05/08/2020,1.01910560963869,0.870869907680976,1.18328105899986
06/08/2020,1.06656928313633,0.914899408131052,1.23414417365895
07/08/2020,1.15906541571212,1.0010715522055,1.33287054585688
08/08/2020,1.16967566122257,1.01221699583507,1.34267639659216
09/08/2020,1.11763714610131,0.966056441050133,1.28430326926147
10/08/2020,1.13583545644902,0.985147866455033,1.3011598112582
11/08/2020,1.27419024197483,1.11611540400382,1.44653119864815
12/08/2020,1.17172753073238,1.02290131408921,1.33433543878905
13/08/2020,1.19206834021933,1.04509977277649,1.35221078804859
14/08/2020,1.15355980040266,1.01163140438382,1.30818173220682
15/08/2020,1.13205757076932,0.993905205657447,1.28245638709528
16/08/2020,1.13514416056963,0.998800782289137,1.28336597260581
17/08/2020,1.01862128741928,0.891452288993347,1.157346564778
18/08/2020,0.922422235971341,0.802877597350855,1.05328406376245
19/08/2020,0.943086664634508,0.822236345391864,1.0752370262482
20/08/2020,0.878558111345613,0.761439852856595,1.00711286322383
21/08/2020,0.888284560042263,0.769582013854765,1.01860928729676
22/08/2020,0.849455050776105,0.73216894743092,0.978645967509521
23/08/2020,0.815380755564469,0.699109058382208,0.943882882827725
24/08/2020,0.853759096269719,0.732685596184668,0.987490414375952
25/08/2020,0.789247930782315,0.67096993133181,0.920673466029714
26/08/2020,0.739767496647255,0.623397116703976,0.869793535965397
27/08/2020,0.737611526170028,0.618715172916713,0.870847242995779
28/08/2020,0.728214083418014,0.60686091433938,0.864762012256384
29/08/2020,0.673134049638523,0.553372542209766,0.809046485993364
30/08/2020,0.699188033321848,0.573123172431475,0.842514110138483
31/08/2020,0.738083588493073,0.603790982270892,0.89095585652041
01/09/2020,0.884885300997468,0.732060666263116,1.05763482142156
02/09/2020,0.967824288468629,0.8033619857378,1.15333862278095
03/09/2020,0.936228853488309,0.772500310271723,1.12160949669445
04/09/2020,0.949535569808693,0.783479936084252,1.13755104703137
05/09/2020,1.03270665511928,0.857913756828717,1.22977371292974
06/09/2020,1.04953739643439,0.872593475043934,1.24892943535192
07/09/2020,1.13250415716306,0.948635536949727,1.33872835892522
08/09/2020,1.25577619445634,1.06276983940923,1.47084998905842
09/09/2020,1.20957695460314,1.02306578286031,1.41749057630602
10/09/2020,1.25320880858927,1.06711027864816,1.45978409408959
11/09/2020,1.27588554432399,1.09188970991382,1.47947834018152
12/09/2020,1.35971225660343,1.17389655756322,1.56417565426116
13/09/2020,1.46938948214767,1.28109693739183,1.6752882173317
14/09/2020,1.41080076043938,1.23277579958757,1.60519383491287
15/09/2020,1.3400069249718,1.17341845534396,1.52166429072341
16/09/2020,1.34751187474626,1.18629020328707,1.52271995095684
17/09/2020,1.38279403807652,1.22455026751248,1.55411810006031
18/09/2020,1.38639298288068,1.23307469653139,1.5519234552455
19/09/2020,1.38239356875079,1.23455910184389,1.54158469401659
20/09/2020,1.30941779300537,1.17066631391556,1.45872328484402
21/09/2020,1.32577700492219,1.19070459218434,1.47069835974498
22/09/2020,1.32165711449732,1.19079107084923,1.46177773966723
23/09/2020,1.33634475973792,1.208655668678,1.47272583720723
24/09/2020,1.36921606116973,1.24380658784541,1.50278526548451
25/09/2020,1.35274147809439,1.23205885987475,1.48105923850818
26/09/2020,1.25102223639949,1.13893458397767,1.37023370890372
27/09/2020,1.17238986688527,1.06723411004961,1.28423655718674
28/09/2020,1.12570648069491,1.02506327332752,1.23273152977053
29/09/2020,1.12631180874205,1.02729850941701,1.23149195804958
30/09/2020,1.12885473280371,1.03102664419568,1.23268397142165
01/10/2020,1.10876706957125,1.01306434052915,1.21031562010003
02/10/2020,1.07006825551871,0.977241196524418,1.16859578055797
03/10/2020,1.09619068244576,1.00313929418923,1.19482615061343
04/10/2020,1.16343275399002,1.06827692632021,1.26407840185826
05/10/2020,1.19148685004573,1.09622749147475,1.29211138464328
06/10/2020,1.19355791414246,1.09972322690916,1.29258452539868
07/10/2020,1.2433344276694,1.14924442570155,1.34242516581838
08/10/2020,1.26249860164287,1.16955100938377,1.36024514712617
09/10/2020,1.33723885027801,1.24372731634538,1.4353242729217
10/10/2020,1.41259997187003,1.31898057776309,1.51054804482797
11/10/2020,1.39117982739611,1.30131323324741,1.48509164753344
12/10/2020,1.40380946006102,1.31681376983614,1.49455500436748
13/10/2020,1.44981477176715,1.36458238640997,1.53852455065872
14/10/2020,1.49394006959495,1.41068428346222,1.58040894558335
15/10/2020,1.55453265057752,1.47309780299067,1.63891486724308
16/10/2020,1.5168949594528,1.44011914464432,1.59635223468071
17/10/2020,1.55654172391331,1.48245710276146,1.63305442262682
18/10/2020,1.52422699280929,1.45438900849026,1.59626570206487
19/10/2020,1.45498948321177,1.39006565466067,1.52190407837594
20/10/2020,1.46602964071606,1.40380406102515,1.53006745080369
21/10/2020,1.45246578836858,1.39314036735232,1.5134519971712
22/10/2020,1.45829522942371,1.40134161255755,1.51677149493002
23/10/2020,1.53153968626618,1.47557624203749,1.58890056583996
24/10/2020,1.51939875059946,1.46608394823725,1.57399070313245
25/10/2020,1.49100082230131,1.44065951278781,1.54250142721808
26/10/2020,1.46664215931509,1.41900842125222,1.51533015204699
27/10/2020,1.44381715124496,1.3986353603818,1.48996166820497
28/10/2020,1.4339627789904,1.39083156104648,1.47797661480398
29/10/2020,1.37457756620742,1.33407175915295,1.41589510263488
30/10/2020,1.3069733897528,1.26900614819664,1.34569047930846
31/10/2020,1.24420062954907,1.20841627441263,1.28068455633099
01/11/2020,1.18566816781171,1.15173285947118,1.22026361493028
02/11/2020,1.14711714177107,1.1145090926086,1.18035510136613
03/11/2020,1.15050132109419,1.11843747841593,1.18317220188398
04/11/2020,1.09441583695187,1.06363421905154,1.12578568667376
05/11/2020,1.03894005539764,1.00936620684314,1.06908600638309
06/11/2020,0.992302314868906,0.96366298481991,1.0215035303321
07/11/2020,0.944809105646813,0.916973992834511,0.973201899447892
08/11/2020,0.91389119247469,0.886487481927728,0.941853918602407
09/11/2020,0.888757920478884,0.861582288424165,0.916499076593179
10/11/2020,0.844218831612921,0.817495791290696,0.871517990709533
11/11/2020,0.840756050036914,0.813748124429871,0.868355057069284
12/11/2020,0.831579161442185,0.804281553522614,0.859487556023308
13/11/2020,0.840808849438119,0.812873480162781,0.86937702973212
14/11/2020,0.859367526240604,0.830605849263163,0.888785627437861
15/11/2020,0.86083680360667,0.831551418910449,0.890801830514376
16/11/2020,0.845819765628359,0.816331098909089,0.876010183874829
17/11/2020,0.806363456626896,0.77711881661811,0.836332751548904
18/11/2020,0.778061859669839,0.748822306083149,0.808052843866353
19/11/2020,0.796600556682542,0.76636450774737,0.827621630613532
20/11/2020,0.77266986261547,0.742185120218168,0.803978160698389
21/11/2020,0.743876675454263,0.71325645819415,0.775360963677992
22/11/2020,0.753614250201487,0.72197879548693,0.786160618807431
23/11/2020,0.771154026439609,0.73823394630443,0.805038539967428
24/11/2020,0.78401576069277,0.749891569296308,0.819159816390471
25/11/2020,0.796139259665806,0.760845669922063,0.832507796872791
26/11/2020,0.794196550633606,0.75807714645202,0.831445446514737
27/11/2020,0.797565929580572,0.760515257612107,0.835800867019336
28/11/2020,0.817913056741802,0.779509570067109,0.857557646150662
29/11/2020,0.825755268669236,0.786298922874157,0.866510006280723
30/11/2020,0.816512984292851,0.776469050313651,0.857910591841454
01/12/2020,0.799585855075654,0.759170568918682,0.841410701138694
02/12/2020,0.810023522865665,0.768486270455653,0.853031248165437
03/12/2020,0.807626013638798,0.76524107172489,0.851547890830376
04/12/2020,0.831613111469762,0.787663539548327,0.877167930764881
05/12/2020,0.866798862537109,0.820972812608337,0.914299340308856
06/12/2020,0.898007861079212,0.850496646808571,0.947256411724782
07/12/2020,0.940999267987014,0.891632786417288,0.992155168235506
08/12/2020,0.968031347218433,0.917412540545068,1.02047875694905
09/12/2020,0.946991632033805,0.896607723295227,0.999228642450209
10/12/2020,0.964155157538577,0.913068419975883,1.01711285733005
11/12/2020,0.948268850747937,0.897356548604207,1.00107141814847
12/12/2020,0.938482095252724,0.887606959455924,0.99126511351414
13/12/2020,0.977900261533639,0.925655870318947,1.03207445748732
14/12/2020,0.970192000169623,0.917882355083649,1.02445231356596
15/12/2020,0.979551352037167,0.926818288812793,1.03424773593435
16/12/2020,0.992345000046679,0.939106922488731,1.04755812896952
17/12/2020,0.999497239750344,0.945957079939952,1.0550205211196
18/12/2020,1.01293936552333,0.958986015152087,1.06887942017972
19/12/2020,1.01736779671472,0.963300387764387,1.07342146844739
20/12/2020,0.971598343599623,0.918845713037393,1.0263324719281
21/12/2020,0.985558598898396,0.932440898167923,1.04065630953613
22/12/2020,0.994146603674155,0.940689384427067,1.04959172953069
23/12/2020,0.985286399156426,0.931998399688848,1.04056793663059
24/12/2020,0.988910972831502,0.935468366906084,1.04435129378512
25/12/2020,0.947863592048657,0.895491125698767,1.00223934463059
26/12/2020,0.86678483351906,0.816626880700985,0.918955791783078
27/12/2020,0.896291801541441,0.844903708013366,0.949722527974542
28/12/2020,0.922595110835237,0.869813926686352,0.977469558793266
29/12/2020,0.92520415488491,0.8717842391383,0.980763049540013
30/12/2020,0.919631011945269,0.865911267901831,0.975527951995543
31/12/2020,0.881770695113814,0.828751649014921,0.937004228188221
01/01/2021,0.901954901042085,0.847800177602339,0.958368157787279
02/01/2021,0.937924948756592,0.882037016489192,0.996125308495433
03/01/2021,0.940236924325541,0.883729552817329,0.999103302079691
04/01/2021,0.914024533111869,0.857922771328234,0.972520390445807
05/01/2021,0.879397012144852,0.823987079832658,0.937237100723732
06/01/2021,0.88367585582638,0.827580214509755,0.942250934058384
07/01/2021,0.908040116378426,0.850459508441015,0.968162952432636
08/01/2021,0.92827552670734,0.869411751641533,0.98973818270535
09/01/2021,0.979630203615768,0.918546080750148,1.04336428159479
10/01/2021,0.942678055944346,0.882382898395523,1.0056594021957
11/01/2021,0.940150789844466,0.879687386452832,1.00332332423307
12/01/2021,0.932125214611065,0.871575294113875,0.995416665249095
13/01/2021,0.950073490522114,0.888530166972575,1.01439517884899
14/01/2021,0.936589663936681,0.87509015430042,1.00090528369482
15/01/2021,0.94252881007156,0.880460996054018,1.0074473265329
16/01/2021,0.916679506275146,0.855093141130184,0.981154377711856
17/01/2021,0.921764838260196,0.859574639445263,0.986884801257036
18/01/2021,0.94465956440035,0.881155206880121,1.01114426192485
19/01/2021,1.02240452294034,0.955765301555481,1.09207166500521
20/01/2021,1.02748186560512,0.960397856020181,1.09761942635862
21/01/2021,1.04415711283706,0.976594678930387,1.11476608900359
22/01/2021,1.05500872202661,0.987418302439616,1.12561548847369
23/01/2021,1.08425241739405,1.01600675513327,1.15548788812219
2401/2021,1.10309196246342,1.0346621917237,1.17447447073062
25/01/2021,1.0749342828181,1.00797671539793,1.14479347852078
26/01/2021,1.01479687190846,0.950377683627511,1.0820633993005
27/01/2021,0.976729390106876,0.913948056022762,1.04232209644968
28/01/2021,0.9619866934381,0.899775754852818,1.0270012311249
29/01/2021,0.926518362350256,0.865363537398696,0.990488766608496
30/01/2021,0.924142608732709,0.862787792404199,0.988339509251302
31/01/2021,0.905161947563551,0.844017756259465,0.969190290994458
01/02/2021,0.951827116837741,0.888560015283845,1.01802849010854
02/02/2021,0.95797352549461,0.893958136057832,1.02497447959857
03/02/2021,0.992706626036534,0.927145021504745,1.06128853207696
04/02/2021,1.00750629452279,0.941197810783961,1.07685841221396
05/02/2021,1.0358386788918,0.968513829916486,1.10621359885145
06/02/2021,1.02632720525647,0.959394464332904,1.09630300321281
07/02/2021,1.04879009810201,0.982776526290426,1.11769569161027
08/02/2021,0.979624920207653,0.916060792806202,1.04606367925414
09/02/2021,0.997780010239375,0.933786111604756,1.06463301850119
10/02/2021,0.988041184605413,0.92432231395793,1.05462329533658
11/02/2021,0.984845061526406,0.921191292210475,1.05136578542568
12/02/2021,0.973853597615094,0.910486231546365,1.04009512624458
13/02/2021,0.95952265958044,0.896517295202356,1.02541308833395
14/02/2021,0.946140188724554,0.883398505423753,1.01178463536711
15/02/2021,0.968427853331327,0.904654524338431,1.03513021708542
16/02/2021,0.957250166743673,0.893547629492783,1.02391081544047
17/02/2021,0.975536108743463,0.91095837568672,1.04309607398364
18/02/2021,0.989264672468697,0.92396827864211,1.05756732418915
19/02/2021,0.986102747576058,0.920749255013659,1.05447798882411
20/02/2021,0.993951223783431,0.92823107654941,1.06270266168348
21/02/2021,0.993063832413862,0.927287439315299,1.06187966844198
22/02/2021,1.03165393538914,0.964525577759056,1.10182704340471
23/02/2021,1.04297937103023,0.975493143186802,1.11350870483054
24/02/2021,1.04737236478816,0.979939041625706,1.1178305949972
25/02/2021,1.03844134008766,0.971583026057626,1.10829876754927
26/02/2021,1.12080288311603,1.05159226605522,1.19298568666154
27/02/2021,1.15703331094061,1.08712677978296,1.22987440380079
28/02/2021,1.1725973277426,1.10305314117881,1.24500495331116
01/03/2021,1.12851256566743,1.06136304529342,1.19843638935808
02/03/2021,1.11514171153841,1.04943332022382,1.18353736402602
03/03/2021,1.0881211099993,1.02406390391708,1.15479553774241
04/03/2021,1.0928091954093,1.02931749560375,1.15885969929661
05/03/2021,1.0209853758194,0.960234011252536,1.08424670190602
06/03/2021,0.991108108476962,0.931714133562873,1.05297419149373
07/03/2021,0.981534904479887,0.9225738408989,1.04295617858851
08/03/2021,0.988383066481348,0.929180624779437,1.05004842046891
09/03/2021,1.01637809885931,0.956239207407868,1.07898717082733
10/03/2021,1.01930893232989,0.959052619187107,1.08203785597633
11/03/2021,0.985732559986304,0.926576017698882,1.0473550073003
12/03/2021,1.00122243208961,0.941647015609639,1.06325922542842
13/03/2021,1.05447701419175,0.993267219136746,1.11815135217632
14/03/2021,1.08694584654834,1.0248699806893,1.15147916074196
15/03/2021,1.10958213182964,1.0472042849985,1.17438925422717
16/03/2021,1.09541154909287,1.03398464233885,1.15922446816638
17/03/2021,1.12122275374048,1.05969360850807,1.18508879016411
18/03/2021,1.15933425348788,1.09739673831345,1.22355961827689
19/03/2021,1.13977293525356,1.07915498910775,1.20261952042828
20/03/2021,1.14645059387324,1.08654554211437,1.20851809107251
21/03/2021,1.13491704611443,1.07616451786181,1.19577004214439
22/03/2021,1.14312808714259,1.0849933284485,1.20330330560771
23/03/2021,1.16863883916059,1.11065750959463,1.22860385135049
24/03/2021,1.16673987702823,1.10966502785351,1.22573906501934
25/03/2021,1.15315974105807,1.09734680856967,1.21083386013138
26/03/2021,1.13199605061854,1.07759381423851,1.18819921092928
27/03/2021,1.13445157651434,1.08079314563455,1.18985730857836
28/03/2021,1.12208318161892,1.06944400336068,1.17642198975949
29/03/2021,1.09109640597739,1.03988106400876,1.14396639918523
30/03/2021,1.08895612572616,1.03838344129236,1.14114480929845
31/03/2021,1.10372625305236,1.05329477797149,1.15574238738684
01/04/2021,1.11159703613491,1.06146552742705,1.16328268288271
02/04/2021,1.14202913484073,1.09174023899715,1.19383914764663
03/04/2021,1.09310663798738,1.04450921799232,1.14318858028348
04/04/2021,1.04191860716767,0.995080317758159,1.09020413521505
05/04/2021,1.04107436557616,0.99465667332116,1.08891421213994
06/04/2021,0.984164920033421,0.93928305197254,1.03045426543388
07/04/2021,0.991041663907477,0.946129222892754,1.03735344390424
08/04/2021,0.970247292839735,0.925791896404305,1.01610356160065
09/04/2021,0.961538245339451,0.917222882024759,1.00725854017046
10/04/2021,0.965235429867354,0.920699622442256,1.01118479682364
11/04/2021,0.989857868287292,0.944579263737627,1.03656084130353
12/04/2021,0.993118596150503,0.947627889316349,1.04004238963974
13/04/2021,1.01386168466133,0.967827531499851,1.06133294482756
14/04/2021,0.949912807203645,0.905363449134917,0.995900156567086
15/04/2021,0.945111596186681,0.900644923099875,0.99101835615964
16/04/2021,0.939090132398259,0.894566596398248,0.985067063428237
17/04/2021,0.944386739701461,0.899478381555394,0.990765576730564
18/04/2021,0.955735810455829,0.910274172638235,1.0026865038322
19/04/2021,0.957971289192762,0.912197380285029,1.00525148226172
20/04/2021,0.988847843125354,0.94210397446582,1.03711292190931
21/04/2021,1.01247182226738,0.964988548642022,1.06148778989953
22/04/2021,1.00865927208632,0.961216621476059,1.0576379246577
23/04/2021,1.00980064932459,0.962332078266009,1.05880513386952
24/04/2021,0.992176525928991,0.945164034745065,1.04072271827696
25/04/2021,0.981160763655062,0.934433767476987,1.02942015703961
26/04/2021,0.959621952624277,0.913376452222548,1.00740272590264
27/04/2021,0.931771305335296,0.886103860204674,0.978981510073723
28/04/2021,0.896885328806724,0.851885603070113,0.943442553516513
29/04/2021,0.890069771064508,0.844897225502056,0.936824456148834
30/04/2021,0.893631179597756,0.847886178157113,0.940992701392074
05/01/2021,0.894728668527885,0.84842667393493,0.942685402164777
05/02/2021,0.893999955113552,0.847184406818271,0.942509259095181
05/03/2021,0.914346843993719,0.866448399496919,0.963978875504074
05/04/2021,0.932767802851675,0.883850990371316,0.983457064821842
05/06/2021,0.921955874644247,0.872885563441952,0.972831676370999
05/07/2021,0.903993745088845,0.855026357851875,0.954795988789573
05/08/2021,0.875875257503762,0.827263412875777,0.926355201199153
05/09/2021,0.874549075840837,0.825445895315856,0.925562061739983
05/10/2021,0.874184223792714,0.824452565088968,0.925876723858944
05/11/2021,0.896980291397373,0.845907903536418,0.95006818400278
05/12/2021,0.905684556831805,0.853689853405224,0.959748824131908
13/05/2021,0.906118861636917,0.853520892150803,0.960834628669816
14/05/2021,0.912063129461042,0.858737128527552,0.967552409335426
15/05/2021,0.930078521090841,0.875674512921015,0.986690583043258
16/05/2021,0.893929270213522,0.84012745814068,0.949980516217965
17/05/2021,0.913837432816781,0.858942974419963,0.971022418491336
18/05/2021,0.884012601396621,0.829479244443668,0.940885370787431
19/05/2021,0.870239850691689,0.815579731061258,0.92728935170219
20/05/2021,0.859173027531048,0.804189057293073,0.916607963577254
21/05/2021,0.877313854171143,0.82095362544412,0.936196467138728
22/05/2021,0.880435602138065,0.823146821527455,0.940322838051422
23/05/2021,0.931139648952019,0.871387115636129,0.99356332461596
24/05/2021,0.905515083154056,0.84591909601928,0.967846593100377
25/05/2021,0.903897360753734,0.84381610744053,0.966765128985167
26/05/2021,0.897028102925838,0.836580088677247,0.960320197806864
27/05/2021,0.869981813933136,0.809846219146293,0.933023234907589
28/05/2021,0.855110661776994,0.794800619980537,0.918397201909611
29/05/2021,0.844111664773659,0.783356314425742,0.907930127823058
30/05/2021,0.817349484045328,0.756645432312331,0.881216748534345
31/05/2021,0.807490677526493,0.746101061363958,0.872158945448457
01/06/2021,0.815593411210139,0.752657773817191,0.881943453939608
2 Jun 2021,0.823135584182227,0.758582403027419,0.891251215579379
3 Jun 2021,0.86088169143874,0.793479043237335,0.931997600928286
4 Jun 2021,0.850640140984709,0.782397741566209,0.92274003959572
5 Jun 2021,0.85456456348522,0.785043048972391,0.928074369426966
6 Jun 2021,0.869001616311499,0.797735341077302,0.944391188990281
7 Jun 2021,0.870637144326992,0.798185621825617,0.947345927540078
8 Jun 2021,0.857576811526986,0.784639496899076,0.934900137184805
9 Jun 2021,0.858873610302984,0.784814227037639,0.937451982851409
10 Jun 2021,0.851663719992791,0.776794545952875,0.931195974323588
11 Jun 2021,0.849264837025332,0.773336752246239,0.930007563854725
12 Jun 2021,0.825394507572807,0.74936542750353,0.906400363739383
13 Jun 2021,0.800519230865014,0.724401581399332,0.881791332449223
14 Jun 2021,0.768177172324592,0.69221502641718,0.84950362430508
